0.25 0 0.25
0.249971 0.0038348 0.249971

0.249971 0.0038348 0.249971
0.249882 0.0076687 0.249882

0.249882 0.0076687 0.249882
0.249735 0.0115008 0.249735

0.249735 0.0115008 0.249735
0.24953 0.0153302 0.24953

0.24953 0.0153302 0.24953
0.249265 0.019156 0.249265

0.249265 0.019156 0.249265
0.248942 0.0229772 0.248942

0.248942 0.0229772 0.248942
0.24856 0.0267931 0.24856

0.24856 0.0267931 0.24856
0.24812 0.0306027 0.24812

0.24812 0.0306027 0.24812
0.247621 0.034405 0.247621

0.247621 0.034405 0.247621
0.247064 0.0381993 0.247064

0.247064 0.0381993 0.247064
0.246449 0.0419846 0.246449

0.246449 0.0419846 0.246449
0.245776 0.04576 0.245776

0.245776 0.04576 0.245776
0.245046 0.0495246 0.245046

0.245046 0.0495246 0.245046
0.244257 0.0532776 0.244257

0.244257 0.0532776 0.244257
0.243411 0.057018 0.243411

0.243411 0.057018 0.243411
0.242508 0.060745 0.242508

0.242508 0.060745 0.242508
0.241548 0.0644578 0.241548

0.241548 0.0644578 0.241548
0.24053 0.0681553 0.24053

0.24053 0.0681553 0.24053
0.239457 0.0718369 0.239457

0.239457 0.0718369 0.239457
0.238327 0.0755015 0.238327

0.238327 0.0755015 0.238327
0.23714 0.0791483 0.23714

0.23714 0.0791483 0.23714
0.235898 0.0827766 0.235898

0.235898 0.0827766 0.235898
0.234601 0.0863853 0.234601

0.234601 0.0863853 0.234601
0.233248 0.0899738 0.233248

0.233248 0.0899738 0.233248
0.231841 0.093541 0.231841

0.231841 0.093541 0.231841
0.230379 0.0970863 0.230379

0.230379 0.0970863 0.230379
0.228862 0.100609 0.228862

0.228862 0.100609 0.228862
0.227292 0.104107 0.227292

0.227292 0.104107 0.227292
0.225668 0.107582 0.225668

0.225668 0.107582 0.225668
0.223992 0.111031 0.223992

0.223992 0.111031 0.223992
0.222262 0.114453 0.222262

0.222262 0.114453 0.222262
0.22048 0.117849 0.22048

0.22048 0.117849 0.22048
0.218647 0.121217 0.218647

0.218647 0.121217 0.218647
0.216762 0.124557 0.216762

0.216762 0.124557 0.216762
0.214825 0.127867 0.214825

0.214825 0.127867 0.214825
0.212839 0.131147 0.212839

0.212839 0.131147 0.212839
0.210802 0.134397 0.210802

0.210802 0.134397 0.210802
0.208716 0.137614 0.208716

0.208716 0.137614 0.208716
0.20658 0.1408 0.20658

0.20658 0.1408 0.20658
0.204396 0.143952 0.204396

0.204396 0.143952 0.204396
0.202164 0.14707 0.202164

0.202164 0.14707 0.202164
0.199884 0.150154 0.199884

0.199884 0.150154 0.199884
0.197558 0.153203 0.197558

0.197558 0.153203 0.197558
0.195184 0.156215 0.195184

0.195184 0.156215 0.195184
0.192765 0.15919 0.192765

0.192765 0.15919 0.192765
0.190301 0.162129 0.190301

0.190301 0.162129 0.190301
0.187791 0.165029 0.187791

0.187791 0.165029 0.187791
0.185238 0.16789 0.185238

0.185238 0.16789 0.185238
0.182641 0.170711 0.182641

0.182641 0.170711 0.182641
0.180001 0.173493 0.180001

0.180001 0.173493 0.180001
0.177318 0.176234 0.177318

0.177318 0.176234 0.177318
0.174594 0.178933 0.174594

0.174594 0.178933 0.174594
0.169023 0.184204 0.169023

0.169023 0.184204 0.169023
0.163293 0.189302 0.163293

0.163293 0.189302 0.163293
0.15741 0.194222 0.15741

0.15741 0.194222 0.15741
0.151378 0.198959 0.151378

0.151378 0.198959 0.151378
0.145203 0.203509 0.145203

0.145203 0.203509 0.145203
0.138893 0.207867 0.138893

0.138893 0.207867 0.138893
0.132451 0.21203 0.132451

0.132451 0.21203 0.132451
0.125885 0.215993 0.125885

0.125885 0.215993 0.125885
0.1192 0.219753 0.1192

0.1192 0.219753 0.1192
0.112403 0.223306 0.112403

0.112403 0.223306 0.112403
0.1055 0.226649 0.1055

0.1055 0.226649 0.1055
0.098498 0.229778 0.098498

0.098498 0.229778 0.098498
0.0914032 0.232692 0.0914032

0.0914032 0.232692 0.0914032
0.0842225 0.235386 0.0842225

0.0842225 0.235386 0.0842225
0.0769624 0.237859 0.0769624

0.0769624 0.237859 0.0769624
0.0696299 0.240108 0.0696299

0.0696299 0.240108 0.0696299
0.0622319 0.242131 0.0622319

0.0622319 0.242131 0.0622319
0.0547753 0.243926 0.0547753

0.0547753 0.243926 0.0547753
0.0472672 0.245491 0.0472672

0.0472672 0.245491 0.0472672
0.0397145 0.246825 0.0397145

0.0397145 0.246825 0.0397145
0.0321245 0.247927 0.0321245

0.0321245 0.247927 0.0321245
0.0245043 0.248796 0.0245043

0.0245043 0.248796 0.0245043
0.016861 0.249431 0.016861

0.016861 0.249431 0.016861
0.00920181 0.249831 0.00920181

0.00920181 0.249831 0.00920181
0.00153397 0.249995 0.00153397

0.00153397 0.249995 0.00153397
-0.00613531 0.249925 -0.00613531

-0.00613531 0.249925 -0.00613531
-0.0137988 0.249619 -0.0137988

-0.0137988 0.249619 -0.0137988
-0.0214493 0.249078 -0.0214493

-0.0214493 0.249078 -0.0214493
-0.0290797 0.248303 -0.0290797

-0.0290797 0.248303 -0.0290797
-0.0366826 0.247294 -0.0366826

-0.0366826 0.247294 -0.0366826
-0.0442511 0.246053 -0.0442511

-0.0442511 0.246053 -0.0442511
-0.0517778 0.244579 -0.0517778

-0.0517778 0.244579 -0.0517778
-0.0592559 0.242876 -0.0592559

-0.0592559 0.242876 -0.0592559
-0.0666782 0.240944 -0.0666782

-0.0666782 0.240944 -0.0666782
-0.0740377 0.238785 -0.0740377

-0.0740377 0.238785 -0.0740377
-0.0813276 0.236402 -0.0813276

-0.0813276 0.236402 -0.0813276
-0.0885409 0.233796 -0.0885409

-0.0885409 0.233796 -0.0885409
-0.0956709 0.23097 -0.0956709

-0.0956709 0.23097 -0.0956709
-0.102711 0.227927 -0.102711

-0.102711 0.227927 -0.102711
-0.109654 0.224669 -0.109654

-0.109654 0.224669 -0.109654
-0.116494 0.221199 -0.116494

-0.116494 0.221199 -0.116494
-0.123225 0.217522 -0.123225

-0.123225 0.217522 -0.123225
-0.129839 0.213639 -0.129839

-0.129839 0.213639 -0.129839
-0.136331 0.209556 -0.136331

-0.136331 0.209556 -0.136331
-0.142695 0.205276 -0.142695

-0.142695 0.205276 -0.142695
-0.148925 0.200802 -0.148925

-0.148925 0.200802 -0.148925
-0.155014 0.196139 -0.155014

-0.155014 0.196139 -0.155014
-0.160958 0.191292 -0.160958

-0.160958 0.191292 -0.160958
-0.16675 0.186264 -0.16675

-0.16675 0.186264 -0.16675
-0.172385 0.181062 -0.172385

-0.172385 0.181062 -0.172385
-0.175142 0.178396 -0.175142

-0.175142 0.178396 -0.175142
-0.177858 0.175689 -0.177858

-0.177858 0.175689 -0.177858
-0.180532 0.17294 -0.180532

-0.180532 0.17294 -0.180532
-0.183164 0.17015 -0.183164

-0.183164 0.17015 -0.183164
-0.185752 0.167321 -0.185752

-0.185752 0.167321 -0.185752
-0.188297 0.164452 -0.188297

-0.188297 0.164452 -0.188297
-0.190797 0.161544 -0.190797

-0.190797 0.161544 -0.190797
-0.193253 0.158598 -0.193253

-0.193253 0.158598 -0.193253
-0.195663 0.155615 -0.195663

-0.195663 0.155615 -0.195663
-0.198027 0.152596 -0.198027

-0.198027 0.152596 -0.198027
-0.200344 0.14954 -0.200344

-0.200344 0.14954 -0.200344
-0.202614 0.146449 -0.202614

-0.202614 0.146449 -0.202614
-0.204837 0.143324 -0.204837

-0.204837 0.143324 -0.204837
-0.207011 0.140165 -0.207011

-0.207011 0.140165 -0.207011
-0.209137 0.136974 -0.209137

-0.209137 0.136974 -0.209137
-0.211213 0.133749 -0.211213

-0.211213 0.133749 -0.211213
-0.21324 0.130494 -0.21324
